timestamp,underlying,maturity,strike,side,lots_change,synthetic_lots_before,synthetic_lots_after,mult,trade_price,combined_delta_lots,threshold_lots,universal_mid,universal_spot
2026-05-14T12:15:18,SENSEX,14-May-26,75000,BUY,3.0,27.0,30,20.0,75417.86844569848,-2.957370240806739,2.4473010555721433,75418.63023661837,75415.30108045113
2026-05-14T12:16:54,SENSEX,14-May-26,75000,BUY,3.0,30.0,33,20.0,75455.1699236339,-2.680637394204041,2.3202855808678744,75457.23407102062,75453.93116757827
2026-05-14T12:19:46,SENSEX,14-May-26,75000,SELL,-3.0,33.0,30,20.0,75417.3679899306,2.6342079536226564,2.4775625680179703,75419.09004702294,75415.83923663749
2026-05-14T12:20:26,SENSEX,14-May-26,75000,BUY,3.0,30.0,33,20.0,75457.11963240494,-2.693543283617153,2.3130221188310065,75459.27969335168,75456.03886309589
2026-05-14T12:21:03,SENSEX,14-May-26,75000,SELL,-2.0,33.0,31,20.0,75416.3178202756,2.479281070123111,2.4788445970845556,75420.24230556199,75417.01397989733
2026-05-14T12:24:19,SENSEX,14-May-26,75000,BUY,3.0,31.0,34,20.0,75470.16976936802,-2.858453861744959,2.3016119188316106,75469.91322310806,75466.73991723858
2026-05-14T12:28:57,SENSEX,14-May-26,75000,BUY,2.0,34.0,36,20.0,75512.27098716745,-2.2539664129041554,2.127154449561827,75513.25259138769,75510.15889817373
2026-05-14T12:29:46,SENSEX,14-May-26,75000,SELL,-2.0,36.0,34,20.0,75461.91883545835,2.440205169178604,2.3513387379598156,75461.64843615537,75458.57137017076
2026-05-14T12:30:42,SENSEX,14-May-26,75000,SELL,-3.0,34.0,31,20.0,75421.46709537855,2.525194017205621,2.51273912881421,75424.69491742572,75421.63557133269
2026-05-14T12:32:51,SENSEX,14-May-26,75000,BUY,3.0,31.0,34,20.0,75458.16835418022,-2.695940433131927,2.409384971280514,75454.79618614438,75451.77347426409
2026-05-14T12:33:36,SENSEX,14-May-26,75000,SELL,-3.0,34.0,31,20.0,75418.7167007146,2.637125193182939,2.546021762332541,75419.998803388,75416.99064089202
2026-05-14T12:39:09,SENSEX,14-May-26,75000,SELL,-3.0,31.0,28,20.0,75354.41367856588,3.422533861828306,2.8689476755858423,75355.64828824945,75352.73994339154
2026-05-14T12:40:08,SENSEX,14-May-26,75000,BUY,3.0,28.0,31,20.0,75401.31539620341,-2.741053801584087,2.6757944668049025,75399.7249894494,75396.83232818155
2026-05-14T12:40:58,SENSEX,14-May-26,75000,SELL,-3.0,31.0,28,20.0,75366.71399754168,2.8988834877207452,2.800439373495607,75365.14676113604,75362.27005942911
2026-05-14T12:41:22,SENSEX,14-May-26,75000,BUY,3.0,28.0,31,20.0,75402.71533506352,-2.8254044521818784,2.684484938773158,75399.72689355857,75396.85573494845
2026-05-14T12:44:09,SENSEX,14-May-26,75000,BUY,3.0,31.0,34,20.0,75441.81653767463,-3.040134608227085,2.5395554787147705,75439.09959198584,75436.27582425014
2026-05-14T12:44:43,SENSEX,14-May-26,75000,BUY,3.0,34.0,37,20.0,75478.76785660925,-2.793121805464324,2.337408730805889,75483.84566779077,75481.03034608888
2026-05-14T12:46:38,SENSEX,14-May-26,75000,SELL,-3.0,37.0,34,20.0,75434.56601420532,2.728971315818292,2.5600823052077093,75440.14963700398,75437.36958976899
2026-05-14T12:47:55,SENSEX,14-May-26,75000,BUY,3.0,34.0,37,20.0,75477.51745574221,-2.6893594188856014,2.382266497681705,75477.0082983319,75474.24922181151
2026-05-14T12:50:54,SENSEX,14-May-26,75000,SELL,-3.0,37.0,34,20.0,75437.66569384086,2.777068688894701,2.5766465092520088,75437.95494679618,75435.24988840155
2026-05-14T12:52:23,SENSEX,14-May-26,75000,SELL,-4.0,34.0,30,20.0,75384.61365920347,3.685641886213663,2.8058590119834297,75384.47800015916,75381.80078914735
2026-05-14T12:54:43,SENSEX,14-May-26,75000,BUY,3.0,30.0,33,20.0,75413.21445107796,-2.8584767156722712,2.6958566884781456,75414.6755132371,75412.03808525534
2026-05-14T12:56:06,SENSEX,14-May-26,75000,SELL,-3.0,33.0,30,20.0,75376.51304657084,2.8978017579762962,2.8734624918794487,75376.99400516134,75374.38211348622
2026-05-14T12:57:08,SENSEX,14-May-26,75000,BUY,3.0,30.0,33,20.0,75409.76409998389,-2.8473983602920363,2.6994121266017634,75414.7953476075,75412.2003242759
2026-05-14T12:58:58,SENSEX,14-May-26,75000,BUY,3.0,33.0,36,20.0,75449.36527081416,-2.6077219047081996,2.5630696057990754,75449.03006450001,75446.46607437663
2026-05-14T12:59:57,SENSEX,14-May-26,75000,SELL,-3.0,36.0,33,20.0,75405.26367917689,2.8055138511238837,2.7815867272255947,75410.54529287793,75407.99990269946
2026-05-14T13:00:15,SENSEX,14-May-26,75000,BUY,3.0,33.0,36,20.0,75448.26509991201,-2.621338163808808,2.567974911148398,75448.33168084786,75445.79018660821
2026-05-14T13:00:51,SENSEX,14-May-26,75000,BUY,2.0,36.0,38,20.0,75488.916399277,-2.4425464282719886,2.3754364691289895,75488.8479488325,75486.31589523294
2026-05-14T13:03:03,SENSEX,14-May-26,75000,BUY,2.0,38.0,40,20.0,75533.61762692967,-2.1807576875054977,2.1299011176967055,75535.13111541484,75532.63597212108
2026-05-14T13:04:06,SENSEX,14-May-26,75000,BUY,2.0,40.0,42,20.0,75575.56887190645,-1.9674276715934482,1.9290929642535877,75576.82915850845,75574.35112517593
2026-05-14T13:05:12,SENSEX,14-May-26,75000,BUY,2.0,42.0,44,20.0,75635.62067693322,-1.726078494002266,1.6834860184944231,75630.77925428876,75628.31896212205
2026-05-14T13:06:42,SENSEX,14-May-26,75000,SELL,-2.0,44.0,42,20.0,75557.41793921149,2.35327625393316,2.0363656515806614,75557.94703748758,75555.5153791281
2026-05-14T13:10:20,SENSEX,14-May-26,75000,SELL,-3.0,42.0,39,20.0,75509.86597693262,2.6097064101191023,2.274231969766485,75511.75193503106,75509.38573248488
2026-05-14T13:11:00,SENSEX,14-May-26,75000,SELL,-3.0,39.0,36,20.0,75453.76414988626,2.816565660267784,2.5448473109245233,75458.62526896478,75456.27221624913
2026-05-14T13:11:39,SENSEX,14-May-26,75000,SELL,-3.0,36.0,33,20.0,75407.9626593298,2.9063267098109264,2.809806893812551,75408.00179983117,75405.66184360614
2026-05-14T13:12:12,SENSEX,14-May-26,75000,BUY,3.0,33.0,36,20.0,75450.6639270795,-2.9290433275412866,2.641005391548284,75445.55604336047,75443.22451382403
2026-05-14T13:12:38,SENSEX,14-May-26,75000,BUY,3.0,36.0,39,20.0,75483.36488840467,-2.5089809231954447,2.455407649508054,75483.34486675775,75481.01986009932
2026-05-14T13:16:09,SENSEX,14-May-26,75000,BUY,2.0,39.0,41,20.0,75534.51602647029,-2.2559064275220493,2.1747238442410697,75535.75706873782,75533.49226935652
2026-05-14T13:18:26,SENSEX,14-May-26,75000,SELL,-3.0,41.0,38,20.0,75482.0641980882,2.96305446028353,2.4680229911002867,75480.64943007362,75478.42632177618
2026-05-14T13:19:24,SENSEX,14-May-26,75000,BUY,2.0,38.0,40,20.0,75526.5653907851,-2.2354614415549676,2.228458210638828,75524.15216736628,75521.94469985094
2026-05-14T13:23:03,SENSEX,14-May-26,75000,SELL,-3.0,40.0,37,20.0,75475.61349724985,2.5641484941916914,2.4506910643424114,75478.57439197102,75476.4324149601
2026-05-14T13:23:22,SENSEX,14-May-26,75000,BUY,3.0,37.0,40,20.0,75522.46478815132,-3.2737405828844857,2.2173127577134415,75524.52710945925,75522.38941872618
2026-05-14T13:24:59,SENSEX,14-May-26,75000,SELL,-3.0,40.0,37,20.0,75470.86315099204,2.600702189236017,2.4920030485109135,75472.6284249557,75470.52050902937
2026-05-14T13:25:32,SENSEX,14-May-26,75000,BUY,2.0,37.0,39,20.0,75501.7139479268,-2.3707918567203237,2.3405557283989165,75502.20284129583,75500.10383806335
2026-05-14T13:31:36,SENSEX,14-May-26,75000,BUY,2.0,39.0,41,20.0,75535.0141187592,-2.341916400665731,2.16149328440242,75536.34963977372,75534.3562726944
2026-05-14T13:33:09,SENSEX,14-May-26,75000,BUY,2.0,41.0,43,20.0,75580.71511372343,-2.101944219142972,1.9276006008266655,75579.3520652212,75577.38503285528
2026-05-14T13:36:54,SENSEX,14-May-26,75000,BUY,2.0,43.0,45,20.0,75618.66556338125,-1.7735628929183065,1.7456919715481818,75617.84793335202,75615.9456626168
2026-05-14T13:37:50,SENSEX,14-May-26,75000,BUY,2.0,45.0,47,20.0,75646.56612322187,-1.647972673172184,1.6106438425623295,75645.7798821031,75643.8935264016
2026-05-14T13:39:37,SENSEX,14-May-26,75000,SELL,-2.0,47.0,45,20.0,75603.5147995605,1.8171827449498679,1.8041171939596148,75606.55506520168,75604.70101988962
2026-05-14T13:48:29,SENSEX,14-May-26,75000,SELL,-2.0,45.0,43,20.0,75567.56274786073,2.1444153765142104,1.9832277707874606,75569.84932279447,75568.15197053053
2026-05-14T13:51:10,SENSEX,14-May-26,75000,BUY,2.0,43.0,45,20.0,75602.413154577,-1.908862911544162,1.799262531436739,75602.07832085376,75600.42743830963
2026-05-14T13:51:51,SENSEX,14-May-26,75000,SELL,-2.0,45.0,43,20.0,75563.3122105211,2.095132322480552,2.0129139993210172,75563.79813146294,75562.1601883582
2026-05-14T13:54:41,SENSEX,14-May-26,75000,BUY,2.0,43.0,45,20.0,75591.66243552564,-1.9683081924783536,1.8521047640679722,75592.4008911794,75590.8120946249
2026-05-14T14:07:20,SENSEX,14-May-26,75000,BUY,2.0,45.0,47,20.0,75660.56193832423,-2.054269381540024,1.5538300804297527,75653.32506009375,75651.95777888715
2026-05-14T14:07:37,SENSEX,14-May-26,75000,BUY,2.0,47.0,49,20.0,75677.96220651269,-1.6048388186089042,1.4133886127641377,75679.47553069837,75678.11294371421
2026-05-14T14:08:51,SENSEX,14-May-26,75000,SELL,-2.0,49.0,47,20.0,75603.31069050464,2.2975016914468824,1.8094441368811514,75602.397384521,75601.0577301882
2026-05-14T14:09:17,SENSEX,14-May-26,75000,BUY,2.0,47.0,49,20.0,75631.06111847449,-1.6837494752378888,1.6303334998315875,75631.90320489742,75630.57066932788
2026-05-14T14:14:28,SENSEX,14-May-26,75000,SELL,-2.0,49.0,47,20.0,75555.35911511435,2.399169022713785,2.0881295170780856,75555.89845551047,75554.6583558423
2026-05-14T14:16:12,SENSEX,14-May-26,75000,BUY,2.0,47.0,49,20.0,75612.00979699446,-1.8489475213597117,1.7174088318832155,75611.22437928357,75610.0140020156
2026-05-14T14:19:08,SENSEX,14-May-26,75000,SELL,-2.0,49.0,47,20.0,75575.10881406155,2.015024987897135,1.9450816457919613,75575.67539349858,75574.51712807459
2026-05-14T14:19:39,SENSEX,14-May-26,75000,SELL,-3.0,47.0,44,20.0,75496.75755388796,2.821179487385699,2.4851640207784076,75499.9969586762,75498.84887645017
2026-05-14T14:20:34,SENSEX,14-May-26,75000,BUY,2.0,44.0,46,20.0,75530.95796068486,-2.3313566072620375,2.264711787547502,75529.27318993563,75528.14077496872
2026-05-14T14:21:35,SENSEX,14-May-26,75000,BUY,2.0,46.0,48,20.0,75566.15835414607,-1.9963809245066741,1.9960800321463423,75567.401732362,75566.2866713405
2026-05-14T14:22:38,SENSEX,14-May-26,75000,SELL,-2.0,48.0,46,20.0,75530.90770454939,2.3644351169754714,2.2441777023876686,75532.32909716878,75531.23296962043
2026-05-14T14:24:21,SENSEX,14-May-26,75000,BUY,3.0,46.0,49,20.0,75582.00821434005,-2.518572408037727,1.8695231784117645,75582.65187222027,75581.5851147608
2026-05-14T14:27:45,SENSEX,14-May-26,75000,BUY,2.0,49.0,51,20.0,75619.35824988717,-1.7339359992934789,1.5802440741764079,75621.09761701006,75620.09033968303
2026-05-14T14:29:31,SENSEX,14-May-26,75000,BUY,1.0,51.0,52,20.0,75642.80829954271,-1.4104948756603903,1.3972358491418624,75640.17422756666,75639.19760847693
2026-05-14T14:33:39,SENSEX,14-May-26,75000,BUY,1.0,52.0,53,20.0,75680.25812686718,-1.2220605540647682,1.2062017388770663,75679.50035243305,75678.59622909605
2026-05-14T14:36:35,SENSEX,14-May-26,75000,SELL,-2.0,53.0,51,20.0,75544.50613325386,2.0903743184666297,1.9754583135990866,75544.274372313,75543.4234503785
2026-05-14T14:38:39,SENSEX,14-May-26,75000,BUY,2.0,51.0,53,20.0,75580.95626645997,-1.833904410769243,1.651736699080148,75574.99757302093,75574.18238653558
2026-05-14T14:40:16,SENSEX,14-May-26,75000,SELL,-2.0,53.0,51,20.0,75514.50535521166,2.4695173321168227,2.2386123156888256,75510.30062763704,75509.51468121563
2026-05-14T14:46:00,SENSEX,14-May-26,75000,SELL,-3.0,51.0,48,20.0,75440.20399369767,2.9787875913356032,2.9727657557310643,75440.5517287576,75439.86730344615
2026-05-14T14:46:28,SENSEX,14-May-26,75000,SELL,-4.0,48.0,44,20.0,75397.60356528863,3.599014298086587,3.541761986616106,75394.15129259648,75393.47523751587
2026-05-14T14:47:23,SENSEX,14-May-26,75000,BUY,4.0,44.0,48,20.0,75423.40370595877,-3.8137864362969793,3.208523011131153,75419.42385709597,75418.76372759932
2026-05-14T14:48:48,SENSEX,14-May-26,75000,SELL,-4.0,48.0,44,20.0,75384.3532376239,3.736810551669926,3.727940336867539,75379.32566820481,75378.69070567022
2026-05-14T14:49:43,SENSEX,14-May-26,75000,BUY,4.0,44.0,48,20.0,75416.80342179425,-3.7205341720672465,3.2238669442832606,75417.02637122164,75416.40722672036
2026-05-14T14:50:36,SENSEX,14-May-26,75000,BUY,3.0,48.0,51,20.0,75460.55368668777,-2.7558675889263284,2.659186340698536,75459.1016738387,75458.49763102022
2026-05-14T14:59:11,SENSEX,14-May-26,75000,BUY,3.0,51.0,54,20.0,75464.6027896731,-2.6208417013564684,2.40592632298815,75457.70004623436,75457.24696605411
2026-05-14T14:59:22,SENSEX,14-May-26,75000,BUY,2.0,54.0,56,20.0,75510.9030461302,-1.8473479566560442,1.6212325001741896,75513.07477984272,75512.6245522309
2026-05-14T15:00:11,SENSEX,14-May-26,75000,SELL,-3.0,56.0,53,20.0,75431.15248978387,2.9736868917789607,2.7965831046307623,75431.37373749507,75430.93814261408
2026-05-14T15:00:20,SENSEX,14-May-26,75000,BUY,2.0,53.0,55,20.0,75485.65278681829,-2.283080339846663,1.8966386292202906,75487.75021662183,75487.31704574516
2026-05-14T15:03:49,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75451.2022227479,-1.4157189725074986,0.5,75449.87105834184,75449.49937124919
2026-05-14T15:03:51,SENSEX,14-May-26,75000,BUY,1.0,56.0,57,20.0,75452.50222697888,-0.8024555339405381,0.5,75452.00124021807,75451.62990500039
2026-05-14T15:03:57,SENSEX,14-May-26,75000,SELL,-1.0,57.0,56,20.0,75438.25214643795,0.5639066494808418,0.5,75439.02494624721,75438.65546674305
2026-05-14T15:03:58,SENSEX,14-May-26,75000,BUY,1.0,56.0,57,20.0,75443.20216857127,-0.5865033959678669,0.5,75444.02497076441,75443.65582603424
2026-05-14T15:04:11,SENSEX,14-May-26,75000,SELL,-1.0,57.0,56,20.0,75439.30212759755,0.55226623327151,0.5,75437.90018355554,75437.53482795818
2026-05-14T15:04:12,SENSEX,14-May-26,75000,BUY,1.0,56.0,57,20.0,75438.80212285982,-0.534919337816909,0.5,75439.04994702525,75438.68498404931
2026-05-14T15:04:14,SENSEX,14-May-26,75000,SELL,-1.0,57.0,56,20.0,75437.9521164255,0.5370264085039267,0.5,75436.65041874247,75436.28586735668
2026-05-14T15:04:19,SENSEX,14-May-26,75000,BUY,1.0,56.0,57,20.0,75438.85211143928,-0.5431524775711196,0.5,75436.00017320682,75435.63722967937
2026-05-14T15:04:22,SENSEX,14-May-26,75000,SELL,-1.0,57.0,56,20.0,75432.85207805574,0.5098709361310014,0.5,75435.12516863049,75434.76301628415
2026-05-14T15:08:03,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75365.90144314738,1.2275377668532883,1.2,75367.92467628772,75367.62741858383
2026-05-14T15:08:11,SENSEX,14-May-26,75000,SELL,-1.0,55.0,54,20.0,75359.75140742278,1.4817307294737958,1.2,75357.15022358362,75356.85541064275
2026-05-14T15:08:41,SENSEX,14-May-26,75000,BUY,1.0,54.0,55,20.0,75375.25142439027,-1.2156551668136828,1.2,75371.94951394224,75371.66341490563
2026-05-14T15:09:07,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75388.65143614444,-1.3097797775808928,1.2,75387.64995436413,75387.37138198815
2026-05-14T15:10:10,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75376.85129979275,1.3975562015161316,0.5,75377.74664661405,75377.48666224205
2026-05-14T15:10:14,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75382.15131263876,-0.6430280873901637,0.5,75381.72442199585,75381.46549583382
2026-05-14T15:10:15,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75377.95129642735,0.5355359558207695,0.5,75378.74941258584,75378.49085262514
2026-05-14T15:10:42,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75380.75126644426,-0.565807669610308,0.5,75379.64959969385,75379.39887400101
2026-05-14T15:10:46,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75372.25123303177,0.7445610415649568,0.5,75372.8255724613,75372.57591018974
2026-05-14T15:10:51,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75380.45125210019,-0.543424540372925,0.5,75378.82493031089,75378.57685164023
2026-05-14T15:10:54,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75378.55124180752,0.5608377515275436,0.5,75378.2496006074,75378.00232819842
2026-05-14T15:10:56,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75380.65124466913,-0.6462740717556912,0.5,75379.7499337855,75379.50345397154
2026-05-14T15:10:58,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75379.20123787112,0.5127032236404219,0.5,75378.94960484098,75378.70353648564
2026-05-14T15:11:26,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75388.1012247472,-1.1542452345112864,1.1,75386.80011613166,75386.56221486743
2026-05-14T15:12:01,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75374.90113267957,1.1184387110772391,1.1,75376.40053295459,75376.17280009056
2026-05-14T15:13:03,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75381.90106104074,-1.263132047333002,1.1,75382.00036673836,75381.79093193564
2026-05-14T15:16:15,SENSEX,14-May-26,75000,SELL,-1.0,56.0,55,20.0,75356.85072565374,1.1065404290507743,1.1,75357.82460921255,75357.67136954414
2026-05-14T15:16:32,SENSEX,14-May-26,75000,BUY,1.0,55.0,56,20.0,75364.90071861913,-1.2459318781192295,1.1,75365.55003062353,75365.40160908614
2026-05-14T15:16:51,SENSEX,14-May-26,75000,BUY,1.0,56.0,57,20.0,75373.5507080069,-1.119343205316646,1.1,75372.5250426927,75372.38218586973
2026-05-14T15:18:34,SENSEX,14-May-26,75000,BUY,1.0,57.0,58,20.0,75373.55055922488,-1.3265269375491258,1.1,75373.00003443228,75372.887197077
2026-05-14T15:21:39,SENSEX,14-May-26,75000,BUY,1.0,58.0,59,20.0,75389.90030259844,-1.1093808163727275,1.1,75389.50003065565,75389.4415214794
